2017-10-01,70.9
2016-09-08,
2016-09-09,
2010-05-08,56.3
2010-05-09,55.8
2010-05-06,54.5
2010-05-07,55.6
2010-05-04,54.0
2010-05-05,54.1
2010-05-02,52.9
2010-05-03,53.6
2016-09-02,
2010-05-01,52.2
2017-08-24,75.7
2017-08-25,74.7
2017-08-26,74.5
2017-08-27,73.8
2016-05-31,
2016-05-30,
2017-08-22,76.3
2017-08-23,75.7
2017-08-28,73.0
2017-08-29,72.9
2014-08-09,73.8
2014-08-08,74.1
2014-08-01,72.1
2014-08-03,72.0
2014-08-02,71.2
2014-08-05,72.5
2014-08-04,72.1
2014-08-07,73.8
2014-08-06,73.9
2011-05-07,53.4
2011-05-06,53.8
2011-05-05,52.5
2011-05-04,52.0
2011-05-03,51.8
2011-05-02,51.8
2011-05-01,52.7
2011-05-09,52.7
2011-05-08,52.2
2009-10-31,62.2
2009-10-30,61.7
2011-06-30,72.1
2011-10-01,69.6
2011-10-03,68.5
2011-10-02,69.1
2011-10-05,67.8
2011-10-04,67.8
2011-10-07,66.0
2011-10-06,66.7
2011-10-09,66.6
2011-10-08,66.0
2015-06-24,70.2
2013-10-29,58.8
2013-10-28,59.4
2011-08-09,76.8
2013-10-25,60.8
2013-10-24,62.1
2013-10-27,59.7
2013-10-26,59.9
2013-10-21,64.0
2013-10-20,64.2
2013-10-23,62.4
2013-10-22,63.3
2012-07-15,75.9
2012-07-14,75.2
2012-07-17,75.6
2012-07-16,75.7
2012-07-11,74.5
2012-07-10,74.3
2012-07-13,75.6
2012-07-12,74.7
2012-07-19,73.8
2012-07-18,75.2
2017-06-28,67.6
2017-06-29,68.4
2011-08-01,75.4
2016-06-09,
2016-06-08,
2009-06-27,71.6
2009-06-26,70.9
2009-06-25,71.6
2009-06-24,70.3
2008-06-08,63.9
2009-06-22,70.3
2009-06-21,70.3
2009-06-20,70.0
2008-06-04,61.2
2008-06-05,61.0
2008-06-06,61.3
2008-06-07,62.2
2008-06-01,61.0
2009-06-29,72.0
2009-06-28,71.6
2017-06-22,69.8
2017-06-23,68.7
2016-06-07,
2015-05-03,50.7
2015-05-02,49.8
2015-05-01,49.0
2016-06-06,
2015-05-07,52.9
2015-05-06,52.4
2015-05-05,52.1
2015-05-04,51.6
2017-06-26,69.1
2015-05-09,53.8
2015-05-08,54.0
2017-06-24,68.9
2017-06-25,68.4
2008-05-12,57.2
2008-05-13,57.2
2008-05-10,57.6
2008-05-11,57.9
2008-05-16,58.3
2008-05-17,59.0
2008-05-14,58.1
2008-05-15,58.5
2008-05-18,58.6
2008-05-19,58.6
2013-06-30,71.2
2009-05-02,57.2
2009-05-03,57.9
2013-05-30,59.0
2013-05-31,60.3
2016-05-03,
2016-10-08,68.2
2016-10-09,67.8
2016-10-06,68.4
2016-10-07,68.5
2016-10-04,68.5
2016-10-05,68.5
2016-10-02,68.9
2016-10-03,68.7
2016-10-01,69.6
2016-09-13,
2016-09-12,
2016-09-11,
2016-09-10,
2010-05-19,53.2
2010-05-18,52.9
2016-09-15,
2016-09-14,
2010-05-15,52.5
2010-05-14,51.8
2010-05-17,52.9
2010-05-16,53.1
2010-05-11,52.2
2010-05-10,53.8
2010-05-13,51.3
2010-05-12,50.4
2014-07-17,71.1
2008-09-26,71.6
2008-09-25,72.1
2014-07-14,69.6
2014-07-13,69.4
2008-09-22,72.9
2016-05-08,
2016-05-09,
2014-07-11,69.8
2016-05-01,
2016-05-02,
2014-07-10,70.2
2016-05-04,
2016-05-05,
2016-05-06,
2016-05-07,
2016-06-18,
2016-06-19,
2016-06-16,
2016-06-17,
2016-06-14,
2016-06-15,
2014-08-30,74.3
2014-08-31,74.1
2016-06-10,
2016-06-11,
2014-07-19,71.4
2008-09-28,71.6
2015-09-30,71.1
2012-05-02,54.5
2011-10-30,56.1
2011-10-31,55.8
2013-10-10,66.2
2012-07-29,74.8
2013-10-12,65.8
2013-10-13,65.5
2013-10-14,65.3
2013-10-15,65.5
2013-10-16,65.1
2013-10-17,65.5
2013-10-18,65.3
2013-10-19,64.6
2012-07-22,72.7
2012-07-23,73.2
2012-07-24,74.5
2012-07-25,74.7
2012-07-26,74.5
2012-07-27,74.8
2014-11-01,59.5
2012-10-03,68.4
2008-06-13,68.9
2008-06-12,68.7
2008-06-11,66.4
2008-06-10,65.3
2008-06-17,68.7
2008-06-16,68.5
2008-06-15,68.2
2008-06-14,68.9
2008-06-19,69.4
2008-06-18,68.9
2012-10-07,67.8
2012-10-05,68.7
2008-05-01,55.6
2013-06-01,61.3
2013-06-02,62.4
2013-06-03,63.9
2013-06-04,62.8
2013-06-05,62.1
2013-06-06,62.1
2013-06-07,60.4
2013-06-08,61.3
2013-06-09,63.5
2014-07-28,74.3
2014-07-29,73.9
2009-11-01,61.9
2008-09-17,74.2
2014-07-24,73.9
2014-07-25,74.3
2014-07-22,72.7
2008-09-13,75.2
2014-07-20,70.9
2014-07-21,72.9
2013-05-29,58.6
2013-05-28,58.6
2013-05-27,58.6
2013-05-26,59.5
2013-05-25,59.2
2013-05-24,59.4
2013-05-23,59.5
2013-05-22,58.3
2013-05-21,58.3
2013-05-20,58.3
2016-09-04,
2012-07-31,75.4
2016-09-05,
2012-07-30,75.6
2016-09-06,
2016-09-07,
2016-09-01,
2016-10-19,65.7
2016-10-18,65.1
2016-10-15,65.3
2016-10-14,65.7
2016-10-17,65.1
2016-09-03,
2016-10-11,66.6
2016-10-10,67.1
2016-10-13,66.0
2016-10-12,66.0
2010-05-20,53.8
2010-05-21,54.9
2010-05-22,56.5
2010-05-23,57.2
2010-05-24,58.3
2010-05-25,59.5
2010-05-26,60.4
2010-05-27,61.0
2010-05-28,61.5
2010-05-29,61.5
2008-10-30,59.5
2008-10-31,59.7
2016-05-19,
2016-05-18,
2016-05-17,
2016-05-16,
2016-05-15,
2016-05-14,
2016-05-13,
2016-05-12,
2016-05-11,
2016-05-10,
2014-08-23,73.0
2014-08-22,73.2
2014-08-21,74.1
2014-08-20,73.6
2014-08-27,75.6
2014-08-26,75.0
2014-08-25,73.9
2014-08-24,73.2
2016-06-05,
2016-06-04,
2014-08-29,74.5
2014-08-28,75.2
2016-06-01,
2017-06-27,68.2
2016-06-03,
2016-06-02,
2015-09-29,71.4
2015-09-28,71.1
2015-09-25,72.0
2015-09-24,72.0
2015-09-27,70.7
2015-09-26,71.4
2015-09-21,72.7
2015-09-20,73.4
2015-09-23,72.3
2015-09-22,72.0
2011-08-26,73.4
2011-08-27,71.8
2011-08-24,73.4
2011-08-25,72.7
2011-08-22,74.1
2011-08-23,73.6
2011-08-20,74.8
2011-08-21,75.4
2011-08-28,71.4
2011-08-29,75.6
2017-11-01,62.1
2013-10-07,67.5
2013-10-06,67.6
2013-10-05,67.8
2013-10-04,67.6
2013-10-03,67.3
2013-10-02,67.1
2013-10-01,66.7
2013-10-09,66.9
2013-10-08,67.5
2015-06-02,59.5
2015-06-03,60.3
2011-10-29,57.2
2015-06-01,60.6
2015-06-06,61.0
2015-06-07,62.1
2015-06-04,60.3
2015-06-05,60.6
2011-10-23,62.2
2011-10-22,62.0
2011-10-21,62.6
2015-06-09,62.8
2011-10-27,59.0
2011-10-26,59.7
2011-10-25,60.6
2011-10-24,61.2
2013-06-17,65.3
2013-06-16,65.5
2013-06-15,65.7
2013-06-14,64.9
2013-06-13,66.0
2013-06-12,66.6
2013-06-11,66.4
2013-06-10,63.3
2013-06-19,67.3
2013-06-18,67.3
2012-09-26,69.6
2012-09-27,69.8
2012-09-24,70.2
2011-10-28,58.5
2012-09-22,70.5
2012-09-23,70.3
2012-09-20,69.8
2012-09-21,70.3
2008-09-05,77.5
2008-09-04,77.2
2008-09-07,78.4
2008-09-06,77.9
2014-07-31,72.9
2014-07-30,73.0
2012-09-28,69.4
2012-09-29,69.3
2015-06-08,62.1
2011-10-20,63.3
2017-09-30,72.0
2014-10-28,60.2
2012-06-06,66.7
2014-10-26,60.8
2012-06-08,67.6
2008-08-11,77.5
2009-05-27,62.6
2009-05-24,62.6
2016-10-20,65.5
2016-10-21,65.8
2016-10-22,65.5
2008-08-12,76.8
2016-10-24,63.9
2016-10-25,62.8
2016-10-26,61.7
2016-10-27,60.6
2016-10-28,60.3
2008-08-15,76.3
2008-08-14,77.2
2008-08-17,76.5
2009-05-21,62.2
2010-05-31,63.7
2010-05-30,63.5
2008-10-21,64.8
2008-10-20,65.4
2008-10-23,63.3
2008-10-22,64.2
2008-10-25,62.5
2008-10-24,62.6
2008-10-27,62.7
2008-10-26,62.8
2008-10-29,60.1
2008-10-28,61.2
2008-05-30,61.2
2008-05-31,60.4
2016-06-30,
2017-06-30,67.5
2013-08-25,72.3
2015-09-10,77.2
2015-09-11,76.8
2015-09-12,75.9
2015-09-13,76.1
2015-09-14,75.0
2015-09-15,74.7
2015-09-16,74.8
2015-09-17,74.3
2015-09-18,74.1
2015-09-19,73.6
2008-09-08,78.1
2011-08-31,75.0
2011-08-30,75.6
2009-08-30,78.1
2009-08-31,77.4
2008-09-01,76.3
2016-10-29,59.5
2008-09-03,76.8
2008-09-02,76.6
2017-06-09,62.8
2015-06-11,64.4
2015-06-10,63.9
2012-05-28,65.3
2012-05-29,66.7
2015-06-15,67.6
2015-06-14,68.4
2015-06-17,68.2
2015-06-16,67.5
2012-05-22,61.5
2012-05-23,61.9
2012-05-20,60.4
2012-05-21,60.8
2012-05-26,63.9
2012-05-27,64.8
2012-05-24,62.8
2012-05-25,63.5
2008-05-29,59.0
2008-05-28,59.5
2008-05-23,58.6
2008-05-22,57.7
2008-05-21,59.0
2008-05-20,57.9
2008-05-27,58.3
2008-05-26,57.7
2008-05-25,57.9
2008-05-24,58.1
2008-09-30,72.3
2014-07-01,72.1
2014-07-02,72.0
2014-07-03,72.5
2014-07-04,72.3
2012-09-30,68.9
2014-07-06,69.3
2014-07-07,70.2
2014-07-08,71.2
2014-07-09,70.2
2012-09-25,70.0
2009-10-20,60.4
2016-10-31,59.2
2016-10-30,59.5
2009-10-21,60.6
2008-10-14,68.4
2008-10-15,68.4
2008-10-16,68.4
2008-10-17,67.8
2008-10-10,68.2
2008-10-11,68.4
2008-10-12,68.4
2008-10-13,68.2
2008-10-18,67.1
2008-10-19,66.0
2016-06-27,
2016-06-26,
2016-06-25,
2016-06-24,
2016-06-23,
2016-06-22,
2016-06-21,
2016-06-20,
2017-06-04,62.8
2017-06-05,62.4
2017-06-06,61.7
2017-06-07,61.5
2017-06-01,61.5
2016-06-29,
2016-06-28,
2017-05-12,55.6
2017-05-13,54.9
2017-05-10,55.6
2017-05-11,55.6
2017-05-16,56.3
2017-05-17,56.5
2017-05-14,56.1
2017-05-15,56.3
2017-05-18,56.8
2017-05-19,56.8
2015-09-07,76.8
2015-09-06,76.3
2015-09-05,76.1
2015-09-04,76.1
2015-09-03,76.1
2015-09-02,75.6
2015-09-01,75.7
2015-09-09,77.7
2015-09-08,77.4
2009-08-29,78.3
2009-08-28,79.0
2009-08-25,80.2
2009-08-24,80.1
2009-08-27,79.5
2009-08-26,80.0
2009-08-21,80.4
2009-08-20,80.2
2009-08-23,79.7
2009-08-22,79.9
2011-08-08,76.1
2015-06-25,69.8
2015-06-26,70.9
2015-06-27,69.6
2015-06-20,67.8
2015-06-21,69.4
2015-06-22,69.1
2015-06-23,70.2
2012-05-31,68.2
2012-05-30,66.4
2011-08-02,75.7
2011-08-03,75.4
2015-06-28,67.8
2011-08-05,75.4
2011-08-06,75.7
2011-08-07,75.9
2009-07-02,73.8
2009-07-03,73.4
2009-07-01,73.0
2009-07-06,72.5
2009-07-07,72.1
2009-07-04,73.6
2009-07-05,72.7
2009-07-08,72.0
2009-07-09,71.4
2012-09-08,77.0
2012-09-09,76.6
2012-09-01,77.0
2012-09-02,76.8
2012-09-03,76.3
2012-09-04,76.3
2012-09-05,76.3
2012-09-06,76.3
2012-09-07,76.6
2008-09-27,71.5
2014-07-16,70.2
2014-07-15,69.6
2008-09-24,73.2
2008-09-23,72.7
2014-07-12,69.8
2008-09-21,72.8
2008-09-20,72.9
2008-09-29,71.7
2014-07-18,70.5
2014-06-03,62.4
2012-10-08,67.1
2012-10-09,66.7
2014-06-02,63.1
2012-10-02,68.0
2009-06-23,70.3
2012-10-01,68.4
2012-10-06,69.3
2012-08-16,75.4
2012-10-04,68.4
2008-06-09,64.8
2017-08-02,75.7
2017-08-03,75.7
2014-06-07,63.9
2012-08-11,77.2
2017-08-01,74.5
2014-06-05,62.9
2017-08-06,75.2
2014-06-04,62.7
2017-08-07,74.1
2017-08-04,76.5
2016-08-06,
2017-08-05,75.6
2008-06-02,61.3
2008-06-03,61.5
2017-08-08,73.6
2017-08-09,73.6
2010-07-22,77.9
2010-07-23,76.8
2010-07-20,77.4
2010-07-21,78.1
2010-07-26,76.1
2010-07-27,75.9
2010-07-24,77.0
2010-07-25,76.8
2010-07-28,74.5
2010-07-29,73.9
2013-07-30,74.5
2013-07-31,74.1
2011-07-12,75.0
2011-07-13,74.5
2011-07-10,73.4
2011-07-11,74.7
2011-07-16,73.0
2011-07-17,73.0
2011-07-14,73.9
2011-07-15,73.0
2011-07-18,74.3
2011-07-19,73.2
2008-10-09,68.0
2008-10-08,68.0
2008-10-03,70.1
2008-10-02,71.1
2008-10-01,71.6
2008-10-07,68.1
2008-10-06,69.1
2008-10-05,69.4
2008-10-04,69.9
2008-09-09,77.5
2017-06-13,66.7
2017-06-12,65.3
2017-06-11,64.2
2017-06-10,63.5
2017-06-17,65.3
2017-06-16,64.9
2017-06-15,66.7
2017-06-14,66.0
2017-06-19,66.9
2017-06-18,65.8
2017-05-01,53.6
2017-05-03,54.9
2017-05-02,54.5
2017-05-05,55.0
2017-05-04,56.7
2017-05-07,55.6
2017-05-06,55.4
2017-05-09,55.8
2017-05-08,55.9
2016-10-23,64.4
2016-11-01,59.0
2009-08-10,75.4
2009-08-11,75.7
2009-08-12,75.4
2009-08-13,75.6
2009-08-14,76.3
2009-08-15,76.6
2009-08-16,78.1
2009-08-17,79.3
2009-08-18,79.3
2009-08-19,79.7
2013-08-08,72.1
2013-08-09,72.5
2013-08-06,73.4
2013-08-07,72.5
2013-08-04,73.8
2013-08-05,73.0
2013-08-02,74.3
2013-08-03,73.8
2013-08-01,74.5
2017-07-10,71.6
2017-07-11,71.1
2017-07-12,72.1
2017-07-13,72.7
2017-07-14,72.1
2017-07-15,72.0
2017-07-16,73.0
2017-07-17,73.4
2017-07-19,75.7
2014-07-27,73.8
2015-06-30,68.9
2012-05-08,56.1
2012-05-09,56.7
2011-08-19,74.7
2011-08-18,74.7
2011-08-17,75.2
2011-08-16,73.9
2011-08-15,74.1
2012-05-07,56.5
2011-08-13,76.3
2011-08-12,76.1
2011-08-11,76.6
2011-08-10,77.2
2009-07-11,71.6
2009-07-10,71.8
2009-07-13,72.3
2009-07-12,71.8
2009-07-15,72.3
2009-07-14,71.9
2009-07-17,72.1
2009-07-16,72.5
2009-07-19,73.6
2009-07-18,73.8
2012-09-19,71.1
2012-09-18,70.7
2012-09-17,72.0
2012-09-16,72.3
2012-09-15,73.0
2012-09-14,73.2
2012-09-13,73.9
2012-09-12,74.1
2012-09-11,75.4
2012-09-10,76.3
2015-10-16,64.6
2015-10-17,64.0
2015-10-14,65.5
2015-10-15,64.9
2015-10-12,65.5
2015-10-13,65.5
2015-10-10,65.7
2011-11-01,55.4
2015-10-18,62.4
2015-10-19,61.9
2012-10-19,60.4
2012-10-18,61.0
2012-10-11,65.1
2012-10-10,66.4
2012-10-13,64.0
2012-10-12,64.2
2012-10-15,63.1
2012-10-14,63.3
2012-10-17,62.1
2012-10-16,62.8
2017-10-30,64.0
2017-10-31,62.6
2010-07-31,73.2
2010-07-30,73.8
2017-06-20,68.7
2013-07-21,76.6
2013-07-20,77.0
2013-07-23,76.6
2013-07-22,75.9
2013-07-25,75.2
2013-07-24,76.5
2013-07-27,74.5
2013-07-26,
2013-07-29,74.7
2013-07-28,74.5
2017-06-21,69.4
2011-07-01,72.1
2011-07-03,71.2
2011-07-02,72.5
2011-07-05,71.6
2011-07-04,71.2
2011-07-07,72.3
2011-07-06,72.0
2011-07-09,72.3
2011-07-08,72.9
2017-05-30,60.3
2017-05-31,60.8
2012-06-12,68.0
2012-06-13,68.7
2012-06-10,68.0
2012-06-11,68.2
2012-06-16,70.3
2012-06-17,69.8
2012-06-14,69.4
2012-06-15,69.4
2017-09-05,71.4
2017-09-04,71.6
2012-06-18,70.7
2012-06-19,70.3
2017-09-01,72.1
2017-09-03,71.1
2017-09-02,71.8
2009-08-07,77.0
2009-08-06,77.4
2015-08-28,76.5
2009-08-04,77.9
2009-08-03,78.8
2009-08-02,78.3
2009-08-01,79.2
2015-08-22,76.5
2015-08-23,76.3
2015-08-20,75.9
2015-08-21,75.9
2015-08-26,77.2
2015-08-27,76.6
2009-08-09,76.1
2015-08-25,77.4
2013-08-19,71.6
2013-08-18,72.1
2013-08-15,72.3
2013-08-14,72.5
2013-08-17,73.0
2013-08-16,72.1
2013-08-11,73.6
2013-08-10,73.4
2013-08-13,72.7
2013-08-12,73.4
2008-09-16,74.7
2012-05-04,54.9
2012-05-05,55.0
2012-05-06,56.1
2011-08-14,74.7
2012-05-01,54.7
2012-05-13,57.7
2012-05-12,57.7
2012-05-11,57.2
2012-05-10,57.2
2012-05-17,60.3
2012-05-16,59.2
2012-05-15,59.0
2012-05-14,58.6
2012-05-19,60.4
2012-05-18,59.5
2009-07-24,72.9
2009-07-25,73.6
2009-07-26,74.5
2009-07-27,75.4
2009-07-20,73.2
2009-07-21,72.3
2009-07-22,73.4
2009-07-23,72.7
2009-07-28,76.1
2009-07-29,76.8
2013-11-01,58.6
2015-10-05,65.7
2015-10-04,66.4
2015-10-07,65.7
2015-10-06,65.5
2015-10-01,70.3
2015-10-03,67.3
2015-10-02,68.9
2015-10-09,65.7
2015-10-08,65.8
2012-10-28,60.1
2012-10-29,59.7
2012-10-24,61.5
2012-10-25,61.0
2012-10-26,61.0
2012-10-27,60.6
2012-10-20,61.9
2012-10-21,61.7
2012-10-22,61.7
2012-10-23,61.5
2017-10-21,65.8
2017-10-20,65.8
2017-10-23,65.3
2017-10-22,65.1
2017-10-25,65.7
2017-10-24,65.3
2017-10-27,64.8
2017-10-26,65.3
2017-10-29,64.4
2017-10-28,64.4
2014-06-30,72.5
2008-07-30,78.1
2008-07-31,77.7
2008-06-23,69.6
2010-07-04,69.6
2010-07-05,70.2
2010-07-06,69.8
2010-07-07,73.6
2010-07-01,71.2
2010-07-02,70.0
2010-07-03,70.0
2010-07-08,72.1
2010-07-09,72.1
2013-07-14,70.5
2013-07-15,71.8
2013-07-16,72.3
2013-07-17,73.4
