2017-10-01,70.9
2013-07-10,72.5
2013-07-11,72.5
2013-07-12,69.6
2013-07-13,69.8
2013-07-18,76.3
2013-07-19,76.6
2009-06-06,66.0
2011-07-30,74.5
2011-07-31,75.6
2009-06-01,65.1
2016-08-30,
2016-08-31,
2008-06-24,69.6
2009-06-02,66.7
2015-05-29,62.4
2013-05-17,56.7
2017-05-29,60.1
2017-05-28,59.9
2017-05-23,58.3
2017-05-22,57.6
2017-05-21,59.0
2017-05-20,58.5
2017-05-27,59.4
2017-05-26,59.2
2017-05-25,57.9
2017-05-24,58.3
2015-10-11,65.3
2012-06-01,68.0
2012-06-03,67.8
2012-06-02,68.2
2012-06-05,66.6
2012-06-04,67.1
2012-06-07,67.1
2014-10-29,60.4
2012-06-09,67.5
2014-10-27,60.3
2014-10-24,61.3
2014-10-25,61.3
2014-10-22,63.0
2014-10-23,61.9
2014-10-20,63.5
2014-10-21,63.5
2015-08-31,76.1
2015-08-30,76.3
2013-08-20,72.3
2013-08-21,72.3
2013-08-22,72.3
2013-08-23,72.7
2013-08-24,72.1
2013-05-18,56.7
2013-08-26,73.2
2013-08-27,72.5
2013-08-28,72.7
2013-08-29,72.5
2013-05-19,56.1
2011-08-04,75.0
2011-09-30,69.8
2017-10-14,69.2
2017-10-15,69.0
2017-10-16,68.4
2017-10-17,67.5
2017-10-10,70.3
2017-10-11,70.4
2017-10-12,69.9
2017-10-13,68.9
2017-10-18,66.7
2017-10-19,66.6
2017-07-30,74.1
2009-07-31,78.6
2009-07-30,77.2
2014-06-21,68.2
2014-06-20,68.5
2014-06-23,69.6
2014-06-22,69.3
2014-06-25,70.3
2014-06-24,70.0
2014-06-27,71.1
2014-06-26,70.7
2014-06-29,71.2
2014-06-28,71.2
2008-07-29,78.8
2008-07-28,77.7
2008-07-25,76.6
2008-07-24,76.6
2008-07-27,77.2
2008-07-26,77.7
2008-07-21,75.0
2008-07-20,74.8
2008-07-23,74.8
2008-07-22,75.6
2014-05-08,52.2
2014-05-09,52.4
2014-05-02,51.6
2014-05-03,51.9
2014-05-01,50.7
2014-05-06,50.9
2014-05-07,50.8
2014-05-04,52.0
2014-05-05,51.9
2015-10-30,59.7
2015-10-31,59.0
2016-09-16,
2016-09-19,73.4
2013-07-09,72.0
2013-07-08,71.6
2013-07-03,72.3
2013-07-02,72.3
2013-07-01,71.2
2013-07-07,71.1
2013-07-06,70.7
2013-07-05,71.6
2013-07-04,72.0
2012-08-30,76.6
2012-08-31,77.0
2016-08-29,
2016-08-28,
2016-08-25,
2016-08-24,
2016-08-27,
2016-08-26,
2016-08-21,
2016-08-20,
2016-08-23,
2016-08-22,
2010-07-19,77.0
2010-07-18,76.5
2010-07-13,73.0
2010-07-12,72.7
2010-07-11,72.1
2010-07-10,71.1
2010-07-17,76.3
2010-07-16,75.2
2010-07-15,74.3
2010-07-14,73.8
2011-07-29,74.3
2011-07-28,74.8
2011-07-23,75.2
2011-07-22,74.7
2011-07-21,74.5
2011-07-20,74.3
2011-07-27,73.6
2011-07-26,74.5
2011-07-25,73.9
2011-07-24,74.3
2016-07-02,
2016-07-03,
2016-07-01,
2016-07-06,
2016-07-07,
2016-07-04,
2016-07-05,
2016-07-08,
2016-07-09,
2017-09-27,72.6
2017-09-26,72.6
2017-09-24,71.6
2012-06-30,72.5
2017-09-22,71.3
2014-10-31,59.8
2014-10-30,60.1
2017-09-29,72.6
2017-09-28,73.0
2015-08-08,73.6
2015-08-09,73.8
2015-08-04,73.8
2015-08-05,74.7
2015-08-06,73.9
2015-08-07,73.6
2015-08-01,74.1
2015-08-02,73.9
2015-08-03,73.6
2013-08-31,73.4
2013-08-30,73.2
2017-08-31,72.7
2010-08-05,74.5
2010-08-04,73.4
2010-08-07,75.2
2010-08-06,75.2
2010-08-01,72.9
2010-08-03,72.5
2010-08-02,73.6
2010-08-09,74.5
2010-08-08,74.5
2009-09-28,72.5
2009-09-29,71.4
2009-09-22,72.9
2009-09-23,73.4
2009-09-20,73.4
2009-09-21,72.9
2009-09-26,72.7
2009-09-27,72.5
2009-09-24,73.6
2009-09-25,73.4
2015-06-13,67.5
2015-06-12,66.2
2014-07-26,73.8
2011-09-29,69.4
2011-09-28,69.6
2011-09-21,66.9
2011-09-20,66.7
2011-09-23,68.2
2011-09-22,67.6
2011-09-25,68.9
2011-09-24,68.5
2011-09-27,69.6
2011-09-26,69.1
2008-08-02,76.8
2015-06-19,68.7
2017-10-09,69.8
2008-08-01,77.7
2008-08-06,77.2
2008-08-07,77.9
2008-08-04,77.4
2015-06-18,68.0
2017-10-03,70.2
2017-10-02,70.6
2008-08-08,77.7
2008-08-09,78.1
2017-10-07,70.5
2017-10-06,70.0
2017-10-05,70.2
2017-10-04,70.0
2016-09-17,74.1
2014-06-14,65.6
2014-06-15,66.5
2014-06-16,67.0
2014-06-17,67.7
2014-06-10,64.7
2014-06-11,64.1
2014-06-12,63.9
2014-06-13,65.0
2016-06-12,
2014-06-18,68.1
2014-06-19,68.0
2016-06-13,
2008-07-10,73.9
2008-07-11,74.1
2008-07-12,75.2
2008-07-13,75.7
2008-07-14,74.8
2008-07-15,75.4
2008-07-16,74.8
2008-07-17,74.5
2008-07-18,75.6
2008-07-19,75.7
2014-05-19,57.7
2014-05-18,57.0
2014-05-11,53.8
2014-05-10,52.4
2014-05-13,54.3
2014-05-12,
2014-05-15,54.7
2014-05-14,54.6
2014-05-17,57.3
2014-05-16,54.8
2015-10-29,60.3
2015-10-28,59.5
2015-10-27,60.1
2015-10-26,60.6
2015-10-25,61.0
2015-10-24,61.0
2015-10-23,61.5
2015-10-22,61.5
2015-10-21,61.5
2015-10-20,
2012-08-29,76.8
2012-08-28,76.8
2012-08-21,74.1
2008-08-20,75.9
2012-08-23,74.8
2012-08-22,74.5
2012-08-25,75.6
2012-08-24,75.2
2012-08-27,76.1
2008-08-21,75.7
2016-08-10,
2016-08-11,
2016-08-12,
2016-08-13,
2016-08-14,
2016-08-15,
2016-08-16,
2016-08-17,
2016-08-18,
2016-08-19,
2016-09-18,73.6
2016-07-11,
2016-07-10,
2016-07-13,
2016-07-12,
2016-07-15,
2016-07-14,
2016-07-17,
2016-07-16,
2016-07-19,
2016-07-18,
2012-06-29,71.2
2012-06-28,70.2
2012-06-23,72.1
2012-06-22,72.7
2012-06-21,71.6
2012-06-20,71.6
2012-06-27,70.7
2012-06-26,71.2
2012-06-25,71.8
2012-06-24,72.7
2014-10-01,68.9
2014-10-02,68.5
2014-10-03,68.7
2014-10-04,68.7
2014-10-05,67.8
2014-10-06,67.5
2014-10-07,66.9
2014-10-08,66.9
2014-10-09,66.2
2014-07-05,70.2
2015-08-13,74.8
2015-08-12,74.5
2015-08-11,73.8
2015-08-10,74.7
2015-08-17,75.4
2015-08-16,75.6
2015-08-15,75.7
2015-08-14,75.6
2015-08-19,75.9
2015-08-18,75.6
2012-05-03,54.7
2013-09-18,67.5
2013-09-19,67.3
2013-09-12,71.2
2013-09-13,71.2
2013-09-10,70.3
2013-09-11,70.9
2013-09-16,69.6
2013-09-17,68.4
2013-09-14,71.4
2013-09-15,70.7
2014-09-08,74.5
2014-09-09,73.4
2014-09-06,75.9
2014-09-07,75.4
2014-09-04,74.8
2014-09-05,75.6
2014-09-02,74.5
2014-09-03,74.8
2014-09-01,74.1
2015-07-18,72.7
2015-07-19,73.2
2015-07-16,73.0
2015-07-17,72.9
2015-07-14,72.9
2015-07-15,72.7
2015-07-12,73.0
2015-07-13,73.9
2015-07-10,72.1
2015-07-11,73.0
2009-09-30,71.1
2011-09-18,67.6
2011-09-19,67.3
2011-09-14,71.6
2011-09-15,
2011-09-16,69.3
2011-09-17,69.1
2011-09-10,70.7
2011-09-11,70.5
2011-09-12,70.9
2011-09-13,71.4
2009-05-26,62.6
2008-08-10,78.1
2008-08-13,76.6
2009-05-25,63.3
2009-05-22,62.4
2009-05-23,62.4
2009-05-20,61.9
2008-08-16,76.5
2008-08-19,76.5
2008-08-18,76.5
2009-05-28,63.1
2009-05-29,64.0
2008-07-07,71.6
2008-07-06,70.9
2008-07-05,71.1
2008-07-04,71.4
2008-07-03,72.0
2008-07-02,71.8
2008-07-01,72.0
2008-07-09,73.2
2008-07-08,72.5
2014-05-28,60.2
2014-05-29,60.4
2014-05-24,58.8
2014-05-25,59.9
2014-05-26,61.6
2014-05-27,61.5
2014-05-20,57.2
2014-05-21,57.6
2014-05-22,57.8
2014-05-23,59.0
2015-06-29,68.0
2014-06-09,64.5
2014-06-08,65.4
2012-08-18,75.2
2012-08-19,74.3
2012-08-14,77.2
2012-08-15,76.1
2014-06-01,62.6
2012-08-17,75.6
2012-08-10,77.5
2014-06-06,62.8
2012-08-12,79.0
2012-08-13,77.7
2016-08-07,
2012-07-28,75.4
2016-08-05,
2016-08-04,
2016-08-03,
2016-08-02,
2016-08-01,
2013-10-11,66.0
2016-08-09,
2016-08-08,
2012-07-20,72.1
2012-07-21,72.1
2016-09-30,70.3
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-20,
2016-07-21,
2016-07-22,
2016-07-23,
2016-07-28,
2016-07-29,
2010-06-30,72.3
2017-08-30,72.3
2014-10-17,65.8
2014-10-16,65.3
2014-10-15,65.3
2014-10-14,64.6
2014-10-13,64.2
2014-10-12,64.6
2014-10-11,64.9
2014-10-10,65.7
2014-10-19,64.4
2014-10-18,65.5
2013-09-09,70.0
2013-09-08,70.9
2013-09-01,73.9
2013-09-03,73.6
2013-09-02,73.4
2013-09-05,72.9
2013-09-04,73.2
2013-09-07,70.9
2013-09-06,72.0
2014-09-19,71.1
2014-09-18,71.6
2014-09-15,71.8
2014-09-14,72.3
2014-09-17,71.2
2014-09-16,71.6
2014-09-11,72.9
2014-09-10,73.2
2014-09-13,72.1
2014-09-12,73.0
2015-07-09,71.8
2015-07-08,71.2
2015-07-05,70.2
2015-07-04,69.6
2015-07-07,71.1
2015-07-06,71.2
2015-07-01,69.6
2015-07-03,70.9
2015-07-02,70.0
2009-09-08,76.5
2009-09-09,76.3
2009-09-04,76.8
2009-09-05,77.4
2009-09-06,76.9
2009-09-07,76.8
2009-09-01,76.6
2009-09-02,76.6
2009-09-03,76.7
2011-09-03,72.1
2011-09-02,73.4
2011-09-01,73.8
2011-09-07,71.2
2011-09-06,72.7
2011-09-05,72.3
2011-09-04,72.5
2011-09-09,70.7
2011-09-08,71.2
2008-08-24,75.9
2008-08-25,76.3
2008-08-26,76.8
2008-08-27,76.6
2009-05-31,64.9
2009-05-30,64.6
2008-08-22,76.3
2008-08-23,76.3
2015-08-29,76.3
2008-08-28,76.1
2008-08-29,75.9
2017-08-11,73.6
2017-08-10,73.6
2017-08-13,73.9
2017-08-12,73.4
2017-08-15,73.8
2017-08-14,74.5
2017-08-17,74.8
2017-08-16,74.3
2014-05-31,61.0
2014-05-30,61.2
2012-08-03,76.8
2012-08-02,76.1
2012-08-01,75.2
2012-08-07,77.9
2012-08-06,77.9
2012-08-05,77.9
2012-08-04,77.7
2012-08-09,77.5
2012-08-08,77.9
2017-09-07,70.9
2017-09-06,71.1
2008-08-03,77.4
2017-10-08,69.7
2008-08-05,77.7
2009-08-05,78.4
2010-06-25,72.0
2010-06-24,71.6
2010-06-27,72.0
2010-06-26,72.3
2010-06-21,69.4
2010-06-20,68.2
2010-06-23,71.1
2010-06-22,71.2
2010-06-29,73.0
2010-06-28,71.6
2011-06-06,61.3
2011-06-07,62.1
2011-06-04,62.8
2011-06-05,61.7
2011-06-02,65.1
2011-06-03,64.4
2011-06-01,64.6
2008-05-03,55.2
2011-06-08,62.8
2011-06-09,63.5
2008-05-02,55.6
2015-08-24,76.3
2008-05-05,56.5
2009-08-08,76.3
2013-09-30,66.6
2008-05-04,55.8
2014-09-20,70.7
2014-09-21,70.9
2014-09-22,70.7
2014-09-23,70.3
2014-09-24,69.8
2008-05-07,57.6
2014-09-26,68.9
2014-09-27,69.1
2014-09-28,69.3
2014-09-29,69.3
2008-05-06,57.0
2008-05-09,57.7
2008-05-08,58.1
2016-07-31,
2016-07-30,
2011-05-30,64.8
2011-05-31,64.8
2015-07-30,73.9
2015-07-31,74.1
2017-07-29,74.8
2017-07-28,75.0
2017-07-25,74.3
2017-07-24,74.7
2017-07-27,74.5
2017-07-26,74.7
2017-07-21,77.0
2017-07-20,76.6
2017-07-23,76.1
2017-07-22,76.8
2009-10-08,67.8
2009-10-09,66.9
2009-10-06,68.5
2009-10-07,68.0
2009-10-04,69.4
2009-10-05,68.9
2009-10-02,69.2
2009-10-03,68.9
2009-10-01,69.8
2008-09-18,73.7
2008-09-19,72.9
2009-09-13,74.7
2009-09-12,74.6
2009-09-11,74.8
2009-09-10,75.7
2009-09-17,73.8
2009-09-16,74.5
2009-09-15,74.9
2009-09-14,74.8
2009-09-19,73.6
2009-09-18,
2008-09-14,75.2
2008-09-15,75.2
2008-09-12,74.8
2014-07-23,74.8
2008-09-10,77.0
2008-09-11,76.3
2009-05-08,59.0
2009-05-09,59.4
2009-05-01,56.5
2008-08-31,76.5
2008-08-30,76.3
2009-05-04,57.6
2009-05-05,57.2
2009-05-06,58.3
2009-05-07,58.1
2009-06-05,65.5
2009-06-18,69.4
2009-06-19,70.2
2009-06-16,69.1
2009-06-17,69.1
2009-06-14,68.4
2009-06-15,68.9
2009-06-12,67.3
2009-06-13,68.4
2009-06-10,66.9
2009-06-11,66.9
2015-05-30,62.6
2015-05-31,61.2
2009-10-28,61.5
2009-10-29,61.7
2009-06-07,66.7
2017-08-20,75.7
2017-08-21,76.1
2017-07-31,74.3
2010-06-18,67.6
2010-06-19,67.5
2010-06-10,64.8
2010-06-11,64.4
2010-06-12,64.4
2010-06-13,64.9
2010-06-14,64.6
2010-06-15,65.1
2010-06-16,65.8
2010-06-17,66.7
2016-09-28,72.5
2016-09-29,71.2
2016-09-22,73.9
2016-09-23,74.5
2016-09-20,73.6
2016-09-21,73.9
2016-09-26,73.2
2016-09-27,73.0
2016-09-24,74.1
2016-09-25,73.8
2011-06-15,66.6
2011-06-14,65.7
2011-06-17,67.6
2011-06-16,67.8
2011-06-11,66.0
2011-06-10,64.6
2011-06-13,65.8
2011-06-12,64.8
2011-06-19,68.4
2011-06-18,68.0
2013-09-23,67.3
2013-09-22,67.3
2013-09-21,67.1
2013-09-20,67.8
2013-09-27,66.2
2013-09-26,66.2
2013-09-25,66.2
2013-09-24,66.6
2013-09-29,67.1
2013-09-28,65.8
2014-09-30,69.1
2011-05-29,63.1
2011-05-28,63.5
2011-05-25,60.3
2011-05-24,59.9
2011-05-27,62.8
2011-05-26,61.3
2011-05-21,59.7
2011-05-20,58.6
2011-05-23,59.7
2011-05-22,59.9
2015-07-27,73.4
2015-07-26,73.0
2015-07-25,73.2
2015-07-24,72.5
2015-07-23,73.0
2015-07-22,73.9
2015-07-21,73.8
2015-07-20,74.3
2017-07-18,73.9
2017-06-08,62.2
2015-07-29,74.7
2015-07-28,75.0
2009-10-19,60.8
2009-10-18,61.2
2009-10-15,64.6
2009-10-14,65.5
2009-10-17,62.1
2009-10-16,63.0
2009-10-11,66.9
2009-10-10,67.1
2009-10-13,66.4
2009-10-12,66.4
2017-06-02,61.9
2017-06-03,63.0
2009-05-19,61.0
2009-05-18,60.3
2009-05-17,60.3
2009-05-16,60.4
2009-05-15,60.4
2009-05-14,59.9
2009-05-13,60.8
2009-05-12,60.3
2009-05-11,60.1
2009-05-10,60.3
2008-06-28,70.0
2008-06-29,71.2
2009-06-09,66.7
2009-06-08,66.9
2008-06-22,69.3
2009-06-04,66.4
2008-06-20,69.4
2008-06-21,69.8
2008-06-26,69.6
2008-06-27,69.8
2009-06-03,66.7
2008-06-25,70.2
2013-05-16,57.0
2015-05-28,62.6
2013-05-14,58.5
2013-05-15,57.4
2013-05-12,58.6
2013-05-13,59.0
2013-05-10,58.3
2013-05-11,58.5
2015-05-21,58.3
2015-05-20,58.5
2015-05-23,58.6
2015-05-22,59.0
2015-05-25,59.0
2015-05-24,58.6
2015-05-27,61.3
2015-05-26,59.2
2008-11-01,59.7
2012-08-20,73.9
2015-11-01,58.8
2012-08-26,75.9
2017-09-23,71.2
2014-09-25,69.1
2010-06-09,65.8
2010-06-08,67.5
2010-06-07,68.2
2010-06-06,69.1
2010-06-05,66.2
2010-06-04,66.6
2010-06-03,65.3
2010-06-02,65.5
2010-06-01,66.6
2013-05-01,52.3
2013-05-09,56.8
2013-05-08,56.7
2016-05-26,
2016-05-27,
2016-05-24,
2016-05-25,
2016-05-22,
2016-05-23,
2016-05-20,
2016-05-21,
2017-08-19,75.7
2017-08-18,74.8
2016-05-28,
2016-05-29,
2014-08-18,73.2
2014-08-19,73.2
2014-08-12,73.6
2014-08-13,73.6
2014-08-10,74.1
2014-08-11,74.8
2014-08-16,73.4
2014-08-17,73.2
2014-08-14,73.6
2014-08-15,73.9
2011-05-10,52.0
2011-05-11,52.3
2011-05-12,54.1
2011-05-13,54.9
2011-05-14,55.0
2011-05-15,55.0
2011-05-16,55.4
2011-05-17,55.9
2011-05-18,57.2
2011-05-19,58.1
2017-07-07,68.7
2017-07-06,69.1
2017-07-05,70.0
2017-07-04,70.3
2017-07-03,71.4
2017-07-02,68.0
2017-07-01,68.7
2017-07-09,70.2
2017-07-08,69.1
2011-06-28,72.3
2011-06-29,72.9
2009-10-22,60.7
2009-10-23,60.8
2009-10-24,61.2
2009-10-25,61.3
2009-10-26,61.3
2009-10-27,61.5
2011-06-20,69.4
2011-06-21,69.3
2011-06-22,69.4
2011-06-23,69.4
2011-06-24,69.1
2011-06-25,69.4
2011-06-26,71.1
2011-06-27,70.9
2011-10-12,65.7
2011-10-13,65.7
2011-10-10,66.4
2011-10-11,66.6
2011-10-16,64.4
2011-10-17,64.4
2011-10-14,65.8
2011-10-15,65.1
2011-10-18,63.7
2011-10-19,62.6
2016-10-16,64.8
2013-10-30,58.5
2013-10-31,58.5
2012-07-06,72.7
2012-07-07,73.4
2012-07-04,72.5
2012-07-05,72.5
2012-07-02,71.6
2012-07-03,71.8
2012-07-01,71.8
2012-07-08,74.3
2012-07-09,74.5
2009-06-30,72.5
2008-06-30,72.0
2013-05-05,55.8
2013-05-04,55.2
2013-05-07,56.8
2013-05-06,56.5
2015-05-18,57.7
2015-05-19,58.1
2013-05-03,53.6
2013-05-02,53.1
2015-05-14,58.6
2015-05-15,58.1
2015-05-16,57.6
2015-05-17,58.1
2015-05-10,54.7
2015-05-11,55.6
2015-05-12,56.7
2015-05-13,57.6
2013-06-28,69.8
2013-06-29,70.5
2013-06-26,68.9
2013-06-27,69.6
2013-06-24,69.4
2013-06-25,69.4
2013-06-22,68.0
2013-06-23,68.5
2013-06-20,66.7
2013-06-21,67.6
